19850101	   44	  -33	  310
19850102	  -22	 -133	    0
19850103	  -67	 -133	    0
19850104	  -44	 -133	    0
19850105	   11	  -67	    0
19850106	   50	  -44	    0
19850107	   56	  -22	    0
19850108	   50	  -33	    0
19850109	  -17	  -50	    0
19850110	    6	  -50	    8
19850111	  -33	  -72	    0
19850112	  -50	 -167	    0
19850113	  -72	 -167	    0
19850114	   39	  -89	    0
19850115	   11	 -139	    0
19850116	  -44	 -139	    0
19850117	    0	 -111	   23
19850118	   33	 -111	    0
19850119	   33	 -139	   15
19850120	 -128	 -283	    0
19850121	 -144	 -283	    0
19850122	  -50	 -150	    0
19850123	  -33	 -122	    0
19850124	   17	  -56	    0
19850125	   22	 -122	    0
19850126	  -72	 -167	    0
19850127	  -17	 -167	    0
19850128	   17	 -111	    0
19850129	  -56	 -144	    0
19850130	   -6	 -117	   15
19850131	   -6	 -183	   18
19850201	 -150	 -194	    0
19850202	 -111	 -189	    0
19850203	 -106	 -228	    0
19850204	  -56	 -200	    0
19850205	  -28	 -139	   18
19850206	  -28	 -156	    0
19850207	  -61	 -194	    0
19850208	  -61	 -222	    0
19850209	  -50	 -228	    0
19850210	    6	  -78	  218
19850211	   11	  -50	   81
19850212	  -22	 -106	    0
19850213	  -33	 -117	    0
19850214	   -6	 -117	    0
19850215	  -50	 -144	    0
19850216	  -44	 -144	    0
19850217	   56	  -67	    0
19850218	   72	  -22	    0
19850219	   89	  -61	    0
19850220	   28	  -61	    0
19850221	  122	  -22	   48
19850222	  128	   56	  279
19850223	  161	   94	  262
19850224	  139	   28	  130
19850225	   44	   11	    0
19850226	   72	  -11	    0
19850227	   78	  -67	   18
19850228	    6	  -67	    0
19850301	  111	  -33	  135
19850302	  106	    6	    0
19850303	  106	    0	    0
19850304	  167	   33	  236
19850305	  122	  -44	   43
19850306	   22	  -61	    0
19850307	   50	  -56	    0
19850308	   94	   39	   38
19850309	  139	  -11	    0
19850310	  167	  -11	    0
19850311	  144	   56	   97
19850312	  194	    6	   13
19850313	  106	    6	   76
19850314	   83	   -6	    0
19850315	  128	  -11	    0
19850316	  111	    6	    0
19850317	  128	   -6	    0
19850318	  111	  -33	    0
19850319	  122	  -17	    0
19850320	  206	   44	    0
19850321	  172	   22	    0
19850322	  117	   28	    0
19850323	  117	   33	    0
19850324	  128	   28	    3
19850325	  100	   33	    0
19850326	   94	   11	    0
19850327	  211	   17	   25
19850328	  244	  139	    0
19850329	  294	   89	    0
19850330	  150	   39	  259
19850331	   94	   39	  254
19850401	   78	    0	   13
19850402	   94	  -22	    0
19850403	  150	    0	    0
19850404	  178	   89	    3
19850405	  250	   39	  152
19850406	   56	   17	   38
19850407	  117	   28	   20
19850408	  100	    0	    5
19850409	   78	  -28	    0
19850410	  111	   -6	    0
19850411	  106	   50	   86
19850412	  189	   94	    0
19850413	  233	  117	    0
19850414	  217	  100	  102
19850415	  144	   83	    0
19850416	  150	   67	    0
19850417	  239	   50	    0
19850418	  272	  100	    0
19850419	  289	  172	    0
19850420	  289	  167	    0
19850421	  294	  156	    0
19850422	  283	  178	    0
19850423	  250	  156	    0
19850424	  256	  106	    8
19850425	  217	   83	    0
19850426	  256	  117	    0
19850427	  272	  156	    0
19850428	  250	  139	   25
19850429	  222	   72	    0
19850430	  244	   78	    0
19850501	  239	  144	   84
19850502	  194	   83	  513
19850503	  200	   72	    0
19850504	  211	   83	    0
19850505	  228	  111	    0
19850506	  261	  139	   64
19850507	  217	  106	    0
19850508	  228	   94	    0
19850509	  250	   94	    0
19850510	  261	  111	    0
