19850101	  150	   -6	   20
19850102	   -6	  -33	   38
19850103	  -11	  -50	    0
19850104	    6	  -44	    0
19850105	   11	  -44	    0
19850106	   11	  -17	    0
19850107	    6	  -11	   15
19850108	  -11	  -94	    0
19850109	  -61	 -133	    0
19850110	  -61	  -89	    3
19850111	  -39	  -89	   43
19850112	  -67	 -117	    0
19850113	  -33	 -111	    0
19850114	  -22	  -78	    0
19850115	  -78	 -117	    8
19850116	  -72	 -183	    0
19850117	  -28	  -83	   51
19850118	  -28	  -83	    8
19850119	  -61	 -206	   15
19850120	 -206	 -283	    0
19850121	 -128	 -278	    0
19850122	  -67	 -128	    0
19850123	  -50	  -94	    0
19850124	  -28	  -72	    0
19850125	  -33	 -100	    5
19850126	  -89	 -139	   18
19850127	  -39	 -117	    0
19850128	  -33	  -67	    0
19850129	  -50	 -122	    0
19850130	   -6	 -139	    0
19850131	    6	  -50	   28
19850201	  -50	 -122	   13
19850202	 -100	 -139	    5
19850203	  -72	 -206	   10
19850204	  -56	 -250	    0
19850205	  -28	 -106	    0
19850206	  -33	 -106	   28
19850207	 -106	 -150	    0
19850208	 -100	 -189	    0
19850209	  -67	 -183	    0
19850210	  -28	 -194	    0
19850211	   44	  -44	   33
19850212	   17	   -6	   66
19850213	   -6	  -94	  102
19850214	  -61	 -100	    8
19850215	  -78	 -144	    8
19850216	   -6	 -156	    0
19850217	   22	  -44	    0
19850218	   44	  -67	    0
19850219	   28	  -78	    0
19850220	   61	 -106	    0
19850221	   94	  -61	    0
19850222	   78	   56	   28
19850223	  156	   56	   23
19850224	  150	   33	    0
19850225	   33	  -11	   23
19850226	   50	  -17	    0
19850227	   33	  -33	    0
19850228	   56	  -44	    0
19850301	  106	    6	    0
19850302	   72	  -28	    0
19850303	   50	  -56	    0
19850304	  189	   17	   18
19850305	   72	  -50	   48
19850306	   11	  -67	    0
19850307	   78	  -39	    0
19850308	  117	   33	   33
19850309	  100	   -6	    0
19850310	  144	   -6	    0
19850311	  122	   56	    0
19850312	  122	   11	  135
19850313	   50	  -22	    0
19850314	   67	   11	    5
19850315	   50	  -33	    0
19850316	  106	  -56	    0
19850317	   22	  -56	    0
19850318	   17	  -67	    0
19850319	  139	  -61	    0
19850320	  117	  -39	    0
19850321	   72	  -72	    0
19850322	  111	   -6	    0
19850323	   67	   28	   20
19850324	  111	   17	   46
19850325	   78	  -33	    0
19850326	  139	  -67	    0
19850327	  172	   72	    0
19850328	  178	  128	   13
19850329	  178	   83	  269
19850330	   83	   28	   81
19850331	  156	   33	  160
19850401	   67	  -11	   76
19850402	   50	  -11	    3
19850403	  117	    0	   41
19850404	  206	    6	    0
19850405	  211	   72	   10
19850406	   72	   28	   74
19850407	   72	  -11	    3
19850408	   44	  -28	   15
19850409	   -6	  -89	   46
19850410	   78	  -72	    0
19850411	  111	   39	   10
19850412	  200	   17	    0
19850413	  217	   61	    0
19850414	  206	  106	   10
19850415	  222	  100	    0
19850416	  211	   33	    0
19850417	  106	   -6	    0
19850418	  261	   33	   10
19850419	  261	  167	    0
19850420	  256	  111	    0
19850421	  278	  106	    0
19850422	  283	  122	    0
19850423	  283	  139	   23
19850424	  233	  128	    0
19850425	  217	  117	   13
19850426	  250	   83	    0
19850427	  194	   67	    0
19850428	  172	   61	    0
19850429	  189	   17	    0
19850430	  256	   28	    0
19850501	  172	   94	    0
19850502	  122	   89	  297
19850503	  172	   50	   46
19850504	  194	   17	    0
19850505	  228	   94	    0
19850506	  217	  122	    0
19850507	  183	   83	   48
19850508	  183	   44	    0
19850509	  233	    6	    0
19850510	  244	   78	    0
19850511	  261	  117	    0
19850512	  244	  178	   23
19850513	  278	  139	    0
19850514	  272	  106	    0
19850515	  233	  167	   33
19850516	  200	  128	   25
19850517	  133	   61	  218
19850518	  139	   22	   41
19850519	  206	   28	   18
19850520	  239	  139	    0
19850521	  172	   61	  130
19850522	  167	   28	    0
19850523	  206	   89	    0
19850524	  228	   72	    0
19850525	  250	   67	    0
19850526	  256	  144	    0
19850527	  272	  161	    0
19850528	  178	  106	  602
19850529	  206	   72	    0
19850530	  250	   94	    0
19850531	  278	  178	   58
19850601	  239	  128	   15
19850602	  228	  139	    0
19850603	  206	  111	   56
19850604	  200	   83	    0
19850605	  189	   89	   89
19850606	  211	   83	    0
19850607	  233	   94	    0
19850608	  267	  139	    0
19850609	  278	  161	   13
19850610	  256	  117	   66
19850611	  194	   94	    0
19850612	  117	   83	  315
19850613	  172	   72	   41
19850614	  200	   78	    0
19850615	  161	  111	    0
19850616	  228	  139	   58
19850617	  211	  111	   13
19850618	  217	  128	   28
19850619	  200	   94	    0
19850620	  217	  111	   46
19850621	  244	  100	    0
19850622	  228	  172	    0
19850623	  261	  128	  117
19850624	  233	  128	    0
19850625	  239	   72	    0
19850626	  239	   94	    0
19850627	  228	   94	    0
19850628	  239	   94	    0
19850629	  256	  100	    0
19850630	  256	  122	    0
19850701	  233	  167	    0
19850702	  222	  167	   25
19850703	  250	  144	  178
19850704	  267	  106	    0
19850705	  267	  167	    0
19850706	  250	  161	  241
19850707	  261	  139	   20
19850708	  294	  194	    0
19850709	  289	  194	    0
19850710	  256	  161	   94
19850711	  250	  139	    0
19850712	  278	  161	    0
19850713	  289	  161	    0
19850714	  283	  206	    0
19850715	  272	  200	  147
19850716	  239	  133	    0
19850717	  244	  100	    0
19850718	  272	  117	    0
19850719	  283	  139	    0
