19850101	   -6	  -67	  335
19850102	  -28	 -244	    0
19850103	 -106	 -272	    0
19850104	  -83	 -256	    0
19850105	   11	 -217	    0
19850106	   28	  -67	    0
19850107	   28	  -11	    0
19850108	   17	 -100	    0
19850109	  -11	  -83	    0
19850110	  -28	  -94	   38
19850111	  -17	 -128	    0
19850112	  -33	 -172	    0
19850113	  -89	 -172	    0
19850114	   17	 -150	    0
19850115	  -50	 -206	    0
19850116	  -72	 -200	    0
19850117	  -33	 -144	   43
19850118	  -22	 -144	   41
19850119	  -33	 -222	    0
19850120	 -217	 -294	    0
19850121	 -133	 -294	    0
19850122	  -56	 -139	    0
19850123	  -44	 -106	    0
19850124	  -17	  -67	    5
19850125	    0	 -139	    5
19850126	 -106	 -239	    0
19850127	  -67	 -239	    0
19850128	   -6	 -178	    0
19850129	  -67	 -211	    0
19850130	  -44	 -172	    8
19850131	   -6	 -228	   15
19850201	 -172	 -300	    0
19850202	 -117	 -294	    0
19850203	 -128	 -278	    0
19850204	  -72	 -267	    0
19850205	  -78	 -167	   25
19850206	  -44	 -239	    0
19850207	  -78	 -228	    0
19850208	  -94	 -283	    0
19850209	 -100	 -106	    0
19850210	  -39	  -50	   76
19850211	  -17	  -50	   58
19850212	   -6	 -100	    0
19850213	  -33	 -133	    0
19850214	  -33	 -128	    0
19850215	  -78	 -183	    0
19850216	  -83	 -183	    0
19850217	   22	 -111	    0
19850218	   44	 -111	    0
19850219	   50	 -133	    0
19850220	   11	 -133	    0
19850221	   44	 -117	   81
19850222	   50	    6	  132
19850223	   67	   28	   99
19850224	   44	    6	  191
19850225	   56	   -6	    0
19850226	   39	   -6	    0
19850227	   50	  -50	    0
19850228	   28	  -50	    0
19850301	  100	  -22	   15
19850302	  128	  -28	    0
19850303	   67	  -28	    0
19850304	   39	   -6	  498
19850305	   67	  -56	    0
19850306	  -22	  -89	    0
19850307	   28	  -78	    0
19850308	   94	   -6	    0
19850309	  117	   33	    0
19850310	  133	   56	    0
19850311	  161	   61	   33
19850312	  106	    0	    3
19850313	  100	   -6	   51
19850314	   72	  -22	   15
19850315	   94	  -33	    0
19850316	  106	  -22	    0
19850317	  106	  -11	    0
19850318	   83	  -50	    0
19850319	  100	  -33	    0
19850320	  178	   -6	    0
19850321	  150	  -28	    0
19850322	  117	  -22	    0
19850323	  111	   39	   38
19850324	   72	   11	  117
19850325	   44	   11	    3
19850326	   50	   -6	    0
19850327	  194	   17	    3
19850328	  178	   78	  175
19850329	  161	   39	    0
19850330	  100	    6	    0
19850331	   39	    6	  150
19850401	   72	  -22	    8
19850402	   78	  -33	    0
19850403	  139	  -11	    0
19850404	  161	   22	   10
19850405	  139	    6	   51
19850406	   39	    6	  124
19850407	   78	   -6	    3
19850408	   89	  -11	    3
19850409	   44	  -50	    0
19850410	   94	  -17	    0
19850411	  150	   22	    0
19850412	  189	   56	    0
19850413	  244	  189	    0
19850414	  222	  111	   18
19850415	  172	   50	    0
19850416	  222	   61	    0
19850417	  217	   22	    0
19850418	  289	   72	    0
19850419	  311	  167	    0
19850420	  300	  178	    0
19850421	  300	  156	    0
19850422	  300	  161	    0
19850423	  272	  161	   38
19850424	  256	  106	   38
19850425	  183	   61	    0
19850426	  206	  100	    0
19850427	  267	   72	    0
19850428	  172	   72	    0
19850429	  217	   22	    0
19850430	  256	   39	    0
19850501	  239	  111	   86
19850502	  172	   44	    0
19850503	  222	   22	    0
19850504	  239	-9999	    0
19850505	  250	  183	    0
19850506	  217	  128	   89
19850507	  233	   67	    0
19850508	  256	   89	    0
19850509	  283	   89	    0
19850510	  289	  117	    0
19850511	  289	  144	    0
19850512	  239	  144	  267
19850513	  228	   78	    0
19850514	  217	  100	  226
19850515	  272	  122	  127
19850516	  172	  111	    8
19850517	  189	  100	    8
19850518	  206	   94	    0
19850519	  239	   89	    0
19850520	  272	  139	    5
19850521	  222	   78	   38
19850522	  222	   67	    0
19850523	  228	   67	    0
19850524	  261	   72	    0
19850525	  283	-9999	    0
19850526	  311	-9999	    0
19850527	  344	-9999	  127
19850528	  161	   94	    3
19850529	  228	   72	    0
19850530	  261	  111	    0
19850531	  294	  172	    0
19850601	  256	   89	    0
19850602	  278	  144	    0
19850603	  256	  122	    0
19850604	  239	  122	    0
19850605	  200	  128	    0
19850606	  250	  111	    0
19850607	  267	   83	    0
19850608	  311	  144	    0
19850609	  361	  200	    0
19850610	  278	  117	    0
19850611	  250	  111	   94
19850612	  139	   83	   20
19850613	  183	   94	    0
19850614	  239	   94	    0
19850615	  228	  139	  140
19850616	  267	  139	    0
19850617	  250	  167	    5
19850618	  272	  144	    0
19850619	  217	  100	    3
19850620	  239	   78	    0
19850621	  278	  139	    0
19850622	  211	  133	  244
19850623	  233	  150	    0
19850624	  289	  167	  145
19850625	  278	  144	    0
19850626	  311	  172	    0
19850627	  333	  206	    0
19850628	  311	  167	  183
19850629	  200	  156	   46
19850630	  272	  150	    0
19850701	  278	  144	    0
19850702	  283	  156	    0
19850703	  311	  144	   28
19850704	  289	  150	    0
19850705	  306	  139	    0
19850706	  261	  139	   13
19850707	  300	  150	    0
19850708	  322	  172	    0
19850709	  328	  178	    0
19850710	  328	  178	   69
19850711	  272	  161	    5
19850712	  289	  167	   13
19850713	  261	  183	  272
19850714	  328	  200	   53
19850715	  328	  183	   41
19850716	  272	  128	    0
19850717	  278	  128	    0
19850718	  272	  139	    0
19850719	  300	  167	    3
19850720	  261	  178	    8
19850721	  300	  183	    0
19850722	  311	  161	    0
19850723	  272	  100	    0
19850724	  272	  128	    0
19850725	  317	  183	  114
19850726	  278	  150	    0
19850727	  289	  133	    0
19850728	  311	  144	    0
19850729	  306	  161	    0
19850730	  311	  161	    0
19850731	  217	  178	  175
19850801	  206	  144	    0
19850802	  261	  100	    0
19850803	  278	  117	    0
19850804	  267	  139	    0
19850805	  228	  167	   13
19850806	  294	  178	    0
19850807	  322	  178	    0
19850808	  294	  117	    0
19850809	  306	  133	    0
19850810	  333	  189	  145
19850811	  261	  133	    0
19850812	  272	  144	    0
19850813	  311	  172	  196
19850814	  306	  178	    8
19850815	  211	  172	   43
19850816	  261	  144	    0
19850817	  272	  156	    0
19850818	  294	  150	    8
19850819	  250	  144	    0
19850820	  239	   94	    0
19850821	  217	  100	    0
19850822	  244	  111	    0
19850823	  228	  139	    0
19850824	  250	  156	    0
19850825	  244	  133	   13
19850826	  228	  128	  371
19850827	  250	  111	    0
19850828	  267	  122	    0
19850829	  278	  150	    0
19850830	  283	  167	  127
19850831	  272	  139	    0
19850901	  267	  133	    0
19850902	  283	  167	    0
19850903	  294	  172	    0
19850904	  300	  183	    0
19850905	  294	  194	    0
19850906	  328	  222	    0
19850907	  333	  211	    0
19850908	  356	  217	    0
19850909	  344	  206	    0
19850910	  239	  167	    0
19850911	  206	  111	    0
19850912	  211	  106	    0
19850913	  211	   56	    0
19850914	  206	   61	    0
19850915	  189	   39	    0
19850916	  239	   61	    0
19850917	  256	   89	  183
19850918	  222	  139	   64
19850919	  306	  178	    0
19850920	  300	  183	    5
19850921	  272	  111	   10
