19850101	  -39	 -128	  221
19850102	  -94	 -233	    0
19850103	  -89	 -233	    0
19850104	  -22	 -222	    0
19850105	   28	  -50	    0
19850106	   44	  -22	    0
19850107	   33	  -17	    0
19850108	    0	 -111	    0
19850109	  -22	  -94	    0
19850110	  -39	 -111	   30
19850111	  -72	 -111	    0
19850112	  -89	 -183	   13
19850113	   17	 -139	    0
19850114	  -28	  -94	    0
19850115	  -83	 -194	    0
19850116	  -22	 -106	    0
19850117	  -22	 -128	   20
19850118	   22	 -111	    0
19850119	 -111	 -272	    0
19850120	 -194	 -294	    0
19850121	  -22	 -206	    0
19850122	  -28	  -89	    0
19850123	    6	  -89	    0
19850124	    0	  -39	    3
19850125	  -11	 -167	    5
19850126	  -33	 -206	    0
19850127	   -6	  -72	    0
19850128	  -39	 -161	    0
19850129	  -28	 -150	    0
19850130	  -33	 -144	    0
19850131	 -144	 -233	   38
19850201	  -94	 -244	    0
19850202	  -94	 -217	    0
19850203	  -39	 -200	    0
19850204	  -67	 -122	    0
19850205	  -44	 -100	   20
19850206	  -56	 -189	    8
19850207	  -89	 -206	    0
19850208	  -67	 -211	    0
19850209	  -33	 -117	    0
19850210	  -44	  -39	    3
19850211	  -39	  -67	   66
19850212	  -56	 -128	    0
19850213	  -22	 -139	    0
19850214	  -56	 -150	    0
19850215	  -78	 -178	    0
19850216	   39	  -89	    0
19850217	   67	  -33	    0
19850218	   61	  -11	    0
19850219	   11	  -72	    0
19850220	   67	  -61	    0
19850221	   83	   33	   38
19850222	   89	   39	  203
19850223	  106	   39	   71
19850224	  100	   22	  170
19850225	   67	    0	    0
19850226	   56	  -11	    0
19850227	   50	  -72	    0
19850228	  128	  -33	    0
19850301	  139	   39	   89
19850302	  111	   22	    0
19850303	  100	  -11	   76
19850304	  111	  -28	  216
19850305	   17	  -56	  114
19850306	   39	  -72	    0
19850307	  122	    6	    0
19850308	  128	-9999	    0
19850309	  172	  -22	    0
19850310	  178	   33	    0
19850311	  122	   44	  119
19850312	  100	    0	    0
19850313	   78	   33	    0
19850314	  100	  -17	    3
19850315	  122	  -39	    0
19850316	  117	   11	    0
19850317	  122	  -11	    0
19850318	  150	  -33	    0
19850319	  183	   83	    0
19850320	  183	   17	    0
